"day","form","Study ID","Q1","Q1.1","Q2","Q2/joyful_happy","Q2/thrilled_enthusiastic","Q2/calm_relaxed","Q2/accomplished_productive","Q2/upset_angry","Q2/exhausted_tired","Q2/bored_lethargic","Q2/irritated_frustrated","...15","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","PP","PP-F","WB","WB-F","Total","Total-F"
8,2,"P043",4,5,"joyful_happy accomplished_productive exhausted_tired",1,0,0,1,0,1,0,0,1,1,1,1,5,4,4,4,2,3,0,NA,NA,2.4,2,3.25,3,3.44444444444444,3
9,2,"P043",3,4.5,"calm_relaxed accomplished_productive exhausted_tired bored_lethargic",0,0,1,1,0,1,1,0,1,1,1,2,5,3,3,3,3,3,0,NA,NA,2.4,2,3,3,3.33333333333333,3
10,2,"P043",2,4,"joyful_happy thrilled_enthusiastic calm_relaxed",1,1,1,0,0,0,0,0,1,2,2,1,4,1,2,2,2,1,0,NA,NA,2,2,1.75,2,3,3
11,1,"P043",2,4,"thrilled_enthusiastic accomplished_productive upset_angry bored_lethargic irritated_frustrated",0,1,0,1,1,0,1,1,2,3,1,3,3,3,3,3,2,2,0,NA,NA,2.6,3,2.5,3,3,3
12,1,"P043",-3,1.5,"irritated_frustrated",0,0,0,0,0,0,0,1,1,2,5,2,4,4,1,1,1,0,1,"work",-3,3.4,3,0.75,1,1.77777777777778,2
13,2,"P043",6,6,"joyful_happy thrilled_enthusiastic calm_relaxed",1,1,1,0,0,0,0,0,0,0,1,1,2,0,6,3,6,6,1,"other",6,0.8,1,5.25,5,5.22222222222222,5
14,2,"P043",5,5.5,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive exhausted_tired",1,1,1,1,0,1,0,0,2,3,3,2,3,3,2,4,1,1,0,NA,NA,2.8,3,2,2,2.66666666666667,3
15,1,"P043",4,5,"upset_angry exhausted_tired",0,0,0,0,1,1,0,0,1,2,4,5,4,3,2,2,2,3,0,NA,NA,3.6,4,2.25,2,2.33333333333333,2
16,2,"P043",-6,0,"upset_angry irritated_frustrated",0,0,0,0,1,0,0,1,3,6,6,6,5,6,0,0,0,0,1,"home",-6,5.8,6,0,0,0.111111111111111,0
17,1,"P043",-6,0,"upset_angry exhausted_tired bored_lethargic irritated_frustrated",0,0,0,0,1,1,1,1,3,6,6,6,6,6,1,0,0,0,1,"home",-6,6,6,0.25,0,0.111111111111111,0
18,2,"P043",-6,0,"upset_angry exhausted_tired bored_lethargic irritated_frustrated",0,0,0,0,1,1,1,1,3,6,6,6,5,6,0,2,0,0,1,"home",-6,5.8,6,0.5,1,0.333333333333333,0
19,1,"P043",-6,0,"upset_angry irritated_frustrated",0,0,0,0,1,0,0,1,3,6,6,6,6,6,0,0,0,0,1,"home",-6,6,6,0,0,0,0
20,1,"P043",-4,1,"upset_angry bored_lethargic irritated_frustrated",0,0,0,0,1,0,1,1,3,5,5,5,1,5,1,1,1,1,0,NA,NA,4.2,4,1,1,1.44444444444444,1
21,2,"P043",-6,0,"upset_angry exhausted_tired bored_lethargic irritated_frustrated",0,0,0,0,1,1,1,1,3,6,6,5,6,6,0,0,1,2,0,NA,NA,5.8,6,0.75,1,0.444444444444444,0
22,1,"P043",-6,0,"upset_angry",0,0,0,0,1,0,0,0,3,6,6,6,6,6,0,0,0,0,1,"home",-6,6,6,0,0,0,0
23,1,"P043",-5,0.5,"joyful_happy upset_angry exhausted_tired bored_lethargic irritated_frustrated",1,0,0,0,1,1,1,1,3,5,5,5,1,4,0,2,3,2,1,"home",-1,4,4,1.75,2,1.88888888888889,2
24,2,"P043",2,4,"joyful_happy thrilled_enthusiastic calm_relaxed irritated_frustrated",1,1,1,0,0,0,0,1,1,1,1,1,4,1,4,4,3,4,0,NA,NA,1.6,2,3.75,4,4.11111111111111,4
25,2,"P043",-2,2,"calm_relaxed upset_angry exhausted_tired",0,0,1,0,1,1,0,0,2,4,5,4,4,4,4,3,3,3,0,NA,NA,4.2,4,3.25,3,2.44444444444444,2
26,2,"P043",2,4,"joyful_happy calm_relaxed upset_angry exhausted_tired bored_lethargic irritated_frustrated",1,0,1,0,1,1,1,1,2,4,4,2,1,3,3,3,5,4,1,"home",5,2.8,3,3.75,4,3.44444444444444,3
27,2,"P043",0,3,"joyful_happy bored_lethargic",1,0,0,0,0,0,1,0,2,3,3,3,3,3,3,3,3,3,0,NA,NA,3,3,3,3,3,3
28,1,"P043",-4,1,"exhausted_tired",0,0,0,0,0,1,0,0,1,2,1,2,5,3,2,3,5,1,0,NA,NA,2.6,3,2.75,3,3.11111111111111,3
29,2,"P043",0,3,"calm_relaxed upset_angry",0,0,1,0,1,0,0,0,2,3,4,2,5,3,3,3,4,2,0,NA,NA,3.4,3,3,3,2.77777777777778,3
30,2,"P043",-1,2.5,"joyful_happy",1,0,0,0,0,0,0,0,2,3,2,1,3,4,3,3,2,1,0,NA,NA,2.6,3,2.25,2,2.88888888888889,3
1,2,"P044",4,5,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,1,0,1,2,5,5,3,6,1,"friends",-1,0.8,1,4.75,5,5,5
2,2,"P044",5,5.5,"irritated_frustrated",0,0,0,0,0,0,0,1,2,4,3,2,4,0,1,5,2,0,1,"friends",-4,2.6,3,2,2,2.77777777777778,3
3,1,"P044",-4,1,"upset_angry",0,0,0,0,1,0,0,0,2,4,5,4,5,6,5,3,3,2,1,"other",-2,4.8,5,3.25,3,2.11111111111111,2
4,1,"P044",-1,2.5,"accomplished_productive",0,0,0,1,0,0,0,0,0,0,3,2,4,1,6,5,3,4,1,"work",1,2,2,4.5,5,4.22222222222222,4
5,2,"P044",-1,2.5,"exhausted_tired",0,0,0,0,0,1,0,0,2,3,2,4,3,0,5,3,3,3,1,"work",-1,2.4,2,3.5,4,3.55555555555556,4
6,2,"P044",4,5,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,3,2,5,6,5,5,0,NA,NA,1,1,5.25,5,5.11111111111111,5
7,2,"P044",4,5,"calm_relaxed accomplished_productive",0,0,1,1,0,0,0,0,1,2,0,0,0,0,6,5,5,5,0,NA,NA,0.4,0,5.25,5,5.44444444444444,5
8,1,"P044",3,4.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,NA,NA,0,0,3.25,3,4.77777777777778,5
9,1,"P044",4,5,"joyful_happy thrilled_enthusiastic",1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,NA,NA,0,0,3.25,3,4.77777777777778,5
10,2,"P044",2,4,"calm_relaxed bored_lethargic",0,0,1,0,0,0,1,0,0,0,0,0,2,1,3,3,3,2,1,"friends",-1,0.6,1,2.75,3,4.22222222222222,4
11,1,"P044",0,3,"exhausted_tired bored_lethargic",0,0,0,0,0,1,1,0,3,5,4,1,1,0,3,3,2,3,1,"work",-3,2.2,2,2.75,3,3.33333333333333,3
12,2,"P044",-4,1,"upset_angry exhausted_tired irritated_frustrated",0,0,0,0,1,1,0,1,3,5,5,3,5,2,5,3,4,3,1,"work",-4,4,4,3.75,4,2.77777777777778,3
13,1,"P044",3,4.5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,4,5,4,0,NA,NA,0,0,4.5,5,5.33333333333333,5
14,2,"P044",5,5.5,"joyful_happy thrilled_enthusiastic calm_relaxed",1,1,1,0,0,0,0,0,0,0,0,2,0,0,5,3,4,5,1,"friends",-2,0.4,0,4.25,4,5,5
15,2,"P044",-3,1.5,"irritated_frustrated",0,0,0,0,0,0,0,1,1,2,2,3,5,4,1,3,3,3,1,"friends",-4,3.2,3,2.5,3,2.66666666666667,3
16,1,"P044",3,4.5,"exhausted_tired bored_lethargic",0,0,0,0,0,1,1,0,0,0,0,2,3,2,3,3,4,3,0,NA,NA,1.4,1,3.25,3,4,4
17,1,"P044",0,3,"exhausted_tired",0,0,0,0,0,1,0,0,1,1,0,0,2,0,3,4,3,1,0,NA,NA,0.6,1,2.75,3,4.22222222222222,4
18,1,"P044",3,4.5,"calm_relaxed upset_angry",0,0,1,0,1,0,0,0,0,0,0,0,5,0,3,3,5,5,1,"other",-2,1,1,4,4,4.55555555555556,5
19,1,"P044",3,4.5,"thrilled_enthusiastic calm_relaxed",0,1,1,0,0,0,0,0,0,0,0,0,3,1,3,3,3,3,0,NA,NA,0.8,1,3,3,4.22222222222222,4
20,1,"P044",3,4.5,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,3,3,4,0,NA,NA,1.2,1,3.25,3,4.11111111111111,4
21,1,"P044",3,4.5,"calm_relaxed accomplished_productive",0,0,1,1,0,0,0,0,0,0,0,0,0,4,3,3,3,3,0,NA,NA,0.8,1,3,3,4.22222222222222,4
22,2,"P044",4,5,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,0,NA,NA,1.4,1,3,3,3.88888888888889,4
23,1,"P044",3,4.5,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,4,2,3,3,4,3,0,NA,NA,1.2,1,3.25,3,4.11111111111111,4
24,2,"P044",3,4.5,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,3,1,4,3,3,3,1,"work",0,0.8,1,3.25,3,4.33333333333333,4
25,2,"P044",3,4.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,1,1,0,2,2,1,3,3,4,3,0,NA,NA,1.2,1,3.25,3,4.11111111111111,4
26,2,"P044",3,4.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,2,3,2,3,4,3,3,1,"other",-1,1.4,1,3.25,3,4,4
28,1,"P044",0,3,"calm_relaxed exhausted_tired",0,0,1,0,0,1,0,0,0,0,0,2,4,3,3,3,3,3,0,NA,NA,1.8,2,3,3,3.66666666666667,4
29,2,"P044",3,4.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,NA,NA,0.6,1,3,3,4.33333333333333,4
30,1,"P044",3,4.5,"calm_relaxed upset_angry",0,0,1,0,1,0,0,0,0,0,0,0,2,1,3,3,3,3,0,NA,NA,0.6,1,3,3,4.33333333333333,4
1,1,"P045",5,5.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,0,NA,NA,0,0,5.25,5,5.66666666666667,6
2,2,"P045",5,5.5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,0,0,0,0,1,0,5,5,5,5,0,NA,NA,0.2,0,5,5,5.44444444444444,5
3,1,"P045",5,5.5,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive",1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,NA,NA,0,0,5,5,5.55555555555556,6
4,1,"P045",5,5.5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,1,1,0,0,0,0,6,6,6,6,0,NA,NA,0.2,0,6,6,5.88888888888889,6
5,1,"P045",5,5.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,1,0,0,5,5,5,5,0,NA,NA,0.2,0,5,5,5.44444444444444,5
6,1,"P045",5,5.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,6,5,0,NA,NA,0,0,5.25,5,5.66666666666667,6
7,2,"P045",5,5.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,NA,NA,0,0,5,5,5.55555555555556,6
8,1,"P045",5,5.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,1,0,0,0,6,5,5,6,0,NA,NA,0.2,0,5.5,6,5.66666666666667,6
9,2,"P045",5,5.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,NA,NA,0,0,5,5,5.55555555555556,6
10,1,"P045",5,5.5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,6,6,0,NA,NA,0,0,5.5,6,5.77777777777778,6
11,1,"P045",6,6,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
12,1,"P045",2,4,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,6,0,NA,NA,0,0,5.25,5,5.66666666666667,6
13,2,"P045",5,5.5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,6,5,6,0,NA,NA,0,0,5.5,6,5.77777777777778,6
14,1,"P045",5,5.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,6,0,NA,NA,0,0,5.25,5,5.66666666666667,6
15,2,"P045",5,5.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,6,0,NA,NA,0,0,5.25,5,5.66666666666667,6
16,2,"P045",5,5.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,0,NA,NA,0,0,5.25,5,5.66666666666667,6
17,1,"P045",5,5.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,1,0,0,5,6,6,6,0,NA,NA,0.2,0,5.75,6,5.77777777777778,6
18,2,"P045",5,5.5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,6,6,6,0,NA,NA,0,0,5.75,6,5.88888888888889,6
19,1,"P045",5,5.5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,6,6,6,0,NA,NA,0,0,5.75,6,5.88888888888889,6
20,1,"P045",5,5.5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,6,6,0,NA,NA,0,0,5.5,6,5.77777777777778,6
21,1,"P045",5,5.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,6,6,0,NA,NA,0,0,5.5,6,5.77777777777778,6
22,2,"P045",5,5.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
23,2,"P045",5,5.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
24,2,"P045",5,5.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,1,0,6,5,5,6,0,NA,NA,0.2,0,5.5,6,5.66666666666667,6
25,2,"P045",5,5.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,6,6,0,NA,NA,0,0,5.5,6,5.77777777777778,6
27,1,"P045",0,3,"exhausted_tired bored_lethargic",0,0,0,0,0,1,1,0,0,0,1,1,3,5,1,2,3,2,1,"other",-1,2,2,2,2,3.11111111111111,3
27,2,"P045",5,5.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,0,NA,NA,0,0,5.75,6,5.88888888888889,6
28,2,"P045",5,5.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,6,6,0,NA,NA,0,0,5.5,6,5.77777777777778,6
29,2,"P045",5,5.5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,6,6,6,0,NA,NA,0,0,5.75,6,5.88888888888889,6
30,2,"P045",5,5.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,6,6,0,NA,NA,0,0,5.5,6,5.77777777777778,6
1,1,"P046",2,4,"exhausted_tired",0,0,0,0,0,1,0,0,2,3,3,2,0,1,4,2,3,2,0,NA,NA,1.8,2,2.75,3,3.55555555555556,4
2,2,"P046",0,3,"upset_angry",0,0,0,0,1,0,0,0,1,2,2,1,0,0,3,3,3,3,0,NA,NA,1,1,3,3,4.11111111111111,4
3,1,"P046",-2,2,"irritated_frustrated",0,0,0,0,0,0,0,1,3,5,4,4,0,0,3,1,3,2,0,NA,NA,2.6,3,2.25,2,2.88888888888889,3
4,1,"P046",1,3.5,"bored_lethargic",0,0,0,0,0,0,1,0,2,4,4,1,0,0,6,4,4,3,0,NA,NA,1.8,2,4.25,4,4.22222222222222,4
5,2,"P046",-3,1.5,"exhausted_tired",0,0,0,0,0,1,0,0,1,2,2,1,0,0,5,4,4,4,0,NA,NA,1,1,4.25,4,4.66666666666667,5
6,2,"P046",2,4,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,4,4,5,0,NA,NA,0.2,0,4.5,5,5.22222222222222,5
7,1,"P046",4,5,"joyful_happy",1,0,0,0,0,0,0,0,1,1,1,0,0,0,5,5,6,6,0,NA,NA,0.4,0,5.5,6,5.55555555555556,6
8,2,"P046",1,3.5,"accomplished_productive",0,0,0,1,0,0,0,0,1,1,1,0,0,0,4,4,4,4,0,NA,NA,0.4,0,4,4,4.88888888888889,5
10,2,"P046",1,3.5,"bored_lethargic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,0,NA,NA,0,0,4,4,5.11111111111111,5
11,2,"P046",-4,1,"exhausted_tired",0,0,0,0,0,1,0,0,3,5,4,1,0,0,3,5,4,4,0,NA,NA,2,2,4,4,4,4
12,1,"P046",1,3.5,"irritated_frustrated",0,0,0,0,0,0,0,1,1,2,2,2,0,0,6,4,4,4,0,NA,NA,1.2,1,4.5,5,4.66666666666667,5
13,1,"P046",2,4,"calm_relaxed",0,0,1,0,0,0,0,0,1,1,1,0,0,0,6,4,4,4,0,NA,NA,0.4,0,4.5,5,5.11111111111111,5
14,2,"P046",1,3.5,"exhausted_tired",0,0,0,0,0,1,0,0,1,1,1,0,0,0,6,4,4,4,0,NA,NA,0.4,0,4.5,5,5.11111111111111,5
15,1,"P046",1,3.5,"exhausted_tired",0,0,0,0,0,1,0,0,2,4,4,2,0,0,5,4,3,3,0,NA,NA,2,2,3.75,4,3.88888888888889,4
16,2,"P046",1,3.5,"exhausted_tired irritated_frustrated",0,0,0,0,0,1,0,1,2,4,4,4,0,0,4,4,4,2,0,NA,NA,2.4,2,3.5,4,3.55555555555556,4
17,1,"P046",2,4,"exhausted_tired",0,0,0,0,0,1,0,0,2,4,4,4,0,0,5,4,4,4,0,NA,NA,2.4,2,4.25,4,3.88888888888889,4
19,2,"P046",1,3.5,"bored_lethargic",0,0,0,0,0,0,1,0,1,1,2,1,0,0,4,3,3,4,0,NA,NA,0.8,1,3.5,4,4.44444444444444,4
20,2,"P046",1,3.5,"exhausted_tired bored_lethargic",0,0,0,0,0,1,1,0,1,2,1,2,0,0,4,3,4,3,0,NA,NA,1,1,3.5,4,4.33333333333333,4
21,1,"P046",2,4,"calm_relaxed",0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,4,4,4,0,NA,NA,0.2,0,4.25,4,5.11111111111111,5
22,2,"P046",1,3.5,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,3,3,4,0,NA,NA,0.2,0,3.75,4,4.88888888888889,5
23,1,"P046",1,3.5,"exhausted_tired",0,0,0,0,0,1,0,0,1,1,1,0,0,0,4,4,3,4,0,NA,NA,0.4,0,3.75,4,4.77777777777778,5
24,2,"P046",1,3.5,"bored_lethargic",0,0,0,0,0,0,1,0,1,2,2,2,0,0,3,3,3,3,0,NA,NA,1.2,1,3,3,4,4
25,2,"P046",-2,2,"irritated_frustrated",0,0,0,0,0,0,0,1,2,4,4,2,0,1,4,3,3,3,0,NA,NA,2.2,2,3.25,3,3.55555555555556,4
26,1,"P046",1,3.5,"bored_lethargic",0,0,0,0,0,0,1,0,1,1,1,1,0,0,4,3,4,3,0,NA,NA,0.6,1,3.5,4,4.55555555555556,5
27,2,"P046",1,3.5,"bored_lethargic",0,0,0,0,0,0,1,0,1,2,2,1,0,0,4,3,3,3,0,NA,NA,1,1,3.25,3,4.22222222222222,4
28,2,"P046",1,3.5,"bored_lethargic",0,0,0,0,0,0,1,0,1,1,1,0,0,0,4,4,4,4,0,NA,NA,0.4,0,4,4,4.88888888888889,5
29,2,"P046",1,3.5,"exhausted_tired",0,0,0,0,0,1,0,0,2,4,4,1,0,0,5,4,3,3,0,NA,NA,1.8,2,3.75,4,4,4
30,1,"P046",1,3.5,"exhausted_tired",0,0,0,0,0,1,0,0,3,5,5,1,0,0,4,4,4,4,0,NA,NA,2.2,2,4,4,3.88888888888889,4
1,2,"P047",4,5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,1,1,0,0,0,0,3,4,4,4,0,NA,NA,0.2,0,3.75,4,4.88888888888889,5
2,1,"P047",4,5,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,1,2,0,1,4,3,4,4,0,NA,NA,0.8,1,3.75,4,4.55555555555556,5
3,2,"P047",3,4.5,"accomplished_productive",0,0,0,1,0,0,0,0,0,0,1,0,0,2,3,3,4,5,0,NA,NA,0.6,1,3.75,4,4.66666666666667,5
4,2,"P047",3,4.5,"calm_relaxed bored_lethargic",0,0,1,0,0,0,1,0,1,2,1,1,0,1,1,3,1,3,0,NA,NA,1,1,2,2,3.66666666666667,4
5,1,"P047",4,5,"calm_relaxed accomplished_productive exhausted_tired",0,0,1,1,0,1,0,0,0,0,2,0,0,0,4,4,5,5,0,NA,NA,0.4,0,4.5,5,5.11111111111111,5
6,1,"P047",4,5,"joyful_happy accomplished_productive exhausted_tired",1,0,0,1,0,1,0,0,2,4,3,0,0,0,5,5,5,5,0,NA,NA,1.4,1,5,5,4.77777777777778,5
7,1,"P047",4,5,"joyful_happy accomplished_productive exhausted_tired irritated_frustrated",1,0,0,1,0,1,0,1,2,4,4,0,0,0,6,5,5,5,0,NA,NA,1.6,2,5.25,5,4.77777777777778,5
8,1,"P047",4,5,"calm_relaxed",0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,4,4,4,0,NA,NA,0.2,0,3.75,4,4.88888888888889,5
9,2,"P047",3,4.5,"calm_relaxed accomplished_productive",0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,4,4,5,0,NA,NA,0.6,1,3.5,4,4.55555555555556,5
10,1,"P047",4,5,"joyful_happy accomplished_productive exhausted_tired",1,0,0,1,0,1,0,0,2,3,3,0,0,0,3,4,5,5,0,NA,NA,1.2,1,4.25,4,4.55555555555556,5
11,1,"P047",3,4.5,"calm_relaxed bored_lethargic",0,0,1,0,0,0,1,0,1,1,1,0,0,0,3,3,3,4,0,NA,NA,0.4,0,3.25,3,4.55555555555556,5
12,2,"P047",3,4.5,"calm_relaxed bored_lethargic",0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,4,4,4,0,NA,NA,0,0,3.75,4,5,5
13,2,"P047",3,4.5,"exhausted_tired irritated_frustrated",0,0,0,0,0,1,0,1,1,2,2,1,0,0,3,4,4,4,0,NA,NA,1,1,3.75,4,4.44444444444444,4
14,2,"P047",4,5,"calm_relaxed accomplished_productive exhausted_tired",0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,4,4,4,0,NA,NA,0,0,3.75,4,5,5
15,2,"P047",4,5,"calm_relaxed accomplished_productive exhausted_tired",0,0,1,1,0,1,0,0,1,1,1,0,0,0,3,4,4,4,0,NA,NA,0.4,0,3.75,4,4.77777777777778,5
16,2,"P047",3,4.5,"calm_relaxed accomplished_productive",0,0,1,1,0,0,0,0,1,2,1,0,0,0,3,4,4,4,0,NA,NA,0.6,1,3.75,4,4.66666666666667,5
17,1,"P047",4,5,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,3,3,3,0,NA,NA,0.2,0,3,3,4.55555555555556,5
19,2,"P047",4,5,"calm_relaxed accomplished_productive",0,0,1,1,0,0,0,0,1,1,1,0,0,0,3,3,3,4,0,NA,NA,0.4,0,3.25,3,4.55555555555556,5
20,2,"P047",4,5,"calm_relaxed accomplished_productive exhausted_tired bored_lethargic",0,0,1,1,0,1,1,0,1,1,1,0,1,0,4,4,5,4,0,NA,NA,0.6,1,4.25,4,4.88888888888889,5
21,2,"P047",3,4.5,"joyful_happy calm_relaxed accomplished_productive exhausted_tired",1,0,1,1,0,1,0,0,1,1,1,1,1,0,3,4,4,4,0,NA,NA,0.8,1,3.75,4,4.55555555555556,5
22,2,"P047",3,4.5,"calm_relaxed bored_lethargic",0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,4,4,4,0,NA,NA,0,0,3.75,4,5,5
23,2,"P047",3,4.5,"calm_relaxed accomplished_productive",0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,NA,NA,0,0,3.5,4,4.88888888888889,5
24,2,"P047",3,4.5,"accomplished_productive exhausted_tired irritated_frustrated",0,0,0,1,0,1,0,1,1,2,2,1,0,0,4,4,3,3,0,NA,NA,1,1,3.5,4,4.33333333333333,4
25,1,"P047",3,4.5,"calm_relaxed accomplished_productive upset_angry exhausted_tired irritated_frustrated",0,0,1,1,1,1,0,1,1,2,2,1,1,0,5,5,5,4,0,NA,NA,1.2,1,4.75,5,4.77777777777778,5
26,1,"P047",4,5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,1,1,1,0,0,0,3,2,3,4,0,NA,NA,0.4,0,3,3,4.44444444444444,4
27,2,"P047",4,5,"calm_relaxed accomplished_productive bored_lethargic",0,0,1,1,0,0,1,0,1,1,0,0,0,0,4,4,4,4,0,NA,NA,0.2,0,4,4,5,5
28,1,"P047",4,5,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive exhausted_tired",1,1,1,1,0,1,0,0,1,2,1,0,0,0,5,5,5,5,0,NA,NA,0.6,1,5,5,5.22222222222222,5
29,1,"P047",3,4.5,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,4,3,4,0,NA,NA,0.2,0,3.5,4,4.77777777777778,5
30,1,"P047",4,5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,0,NA,NA,0,0,3.5,4,4.88888888888889,5
1,1,"P048",6,6,"joyful_happy thrilled_enthusiastic",1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,6,0,NA,NA,0,0,5.25,5,5.66666666666667,6
2,1,"P048",6,6,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,NA,NA,0,0,3,3,4.66666666666667,5
3,1,"P048",4,5,"calm_relaxed upset_angry exhausted_tired irritated_frustrated",0,0,1,0,1,1,0,1,2,3,3,3,0,3,3,2,2,2,0,NA,NA,2.4,2,2.25,2,3,3
4,2,"P048",-3,1.5,"upset_angry exhausted_tired irritated_frustrated",0,0,0,0,1,1,0,1,3,6,6,6,0,0,5,1,2,3,0,NA,NA,3.6,4,2.75,3,2.55555555555556,3
5,2,"P048",2,4,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,1,1,1,3,0,0,3,3,3,3,0,NA,NA,1,1,3,3,4.11111111111111,4
6,1,"P048",6,6,"joyful_happy thrilled_enthusiastic",1,1,0,0,0,0,0,0,2,4,0,0,0,0,6,3,3,6,0,NA,NA,0.8,1,4.5,5,4.88888888888889,5
7,2,"P048",4,5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,NA,NA,0,0,3.5,4,4.88888888888889,5
8,1,"P048",4,5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0,NA,NA,0,0,2.5,3,4.44444444444444,4
